worker_id,platform,city,experience,vehicle,monthly_gross,monthly_net,monthly_incentives,monthly_hours,monthly_trips,avg_effective_hourly,avg_efficiency,avg_idle_mins,claimed_monthly,gap_score,net_gap_score,effective_hourly,vs_min_wage,below_min_wage,incentive_dependency,cluster,persona
W01287,Urban Company,Hyderabad,< 6 months,Car,25875.79,17510.63,1032.64,272,88,64.1,290.66,504.27,45000,42.5,61.1,64.38,10.38,False,4.0,2,Comfortable
W01288,Urban Company,Hyderabad,6-12 months,Bike,30923.53,26243.53,1204.76,253,108,102.97,284.82,461.81,45000,31.3,41.7,103.73,49.73,False,3.9,0,Thriving
W01289,Urban Company,Hyderabad,< 6 months,Car,25707.16,17522.03,665.93,269,90,64.54,280.41,501.88,45000,42.9,61.1,65.14,11.14,False,2.6,2,Comfortable
W01290,Urban Company,Hyderabad,6-12 months,Bike,31433.1,26753.1,772.31,254,109,103.79,284.43,459.58,45000,30.1,40.5,105.33,51.33,False,2.5,0,Thriving
W01291,Urban Company,Hyderabad,6-12 months,Car,27809.9,19409.58,490.8,260,98,75.52,281.56,478.77,45000,38.2,56.9,74.65,20.65,False,1.8,2,Comfortable
W01292,Urban Company,Bengaluru,1-2 years,Bike,42901.09,38013.09,1445.53,259,130,148.42,332.95,462.08,45000,4.7,15.5,146.77,92.77,False,3.4,0,Thriving
W01293,Urban Company,Chennai,< 6 months,Car,22368.97,15006.39,934.82,249,83,58.87,238.65,462.15,45000,50.3,66.7,60.27,6.27,False,4.2,2,Comfortable
W01294,Urban Company,Hyderabad,1-2 years,Car,43590.79,35110.99,1996.79,260,154,134.28,277.9,451.77,45000,3.1,22.0,135.04,81.04,False,4.6,0,Thriving
W01295,Urban Company,Delhi,2+ years,Bike,47212.53,42220.53,2032.86,273,148,155.59,318.71,482.08,45000,0.0,6.2,154.65,100.65,False,4.3,0,Thriving
W01296,Urban Company,Delhi,1-2 years,Car,36913.88,27798.28,1036.25,265,119,105.02,310.19,479.46,45000,18.0,38.2,104.9,50.9,False,2.8,0,Thriving
W01297,Urban Company,Hyderabad,< 6 months,Car,27382.58,19292.72,632.14,261,94,73.43,278.18,479.46,45000,39.1,57.1,73.92,19.92,False,2.3,2,Comfortable
W01298,Urban Company,Delhi,< 6 months,Car,29036.78,20482.91,919.88,262,92,77.82,299.81,485.38,45000,35.5,54.5,78.18,24.18,False,3.2,2,Comfortable
W01299,Urban Company,Delhi,6-12 months,Car,38735.78,29664.4,1512.31,255,122,117.45,312.46,453.77,45000,13.9,34.1,116.33,62.33,False,3.9,0,Thriving
W01300,Urban Company,Mumbai,< 6 months,Bike,29059.38,23989.38,726.5,254,87,94.9,332.41,473.73,45000,35.4,46.7,94.45,40.45,False,2.5,0,Thriving
W01301,Urban Company,Bengaluru,6-12 months,Car,33933.95,25407.52,790.56,258,106,98.31,303.14,466.92,45000,24.6,43.5,98.48,44.48,False,2.3,0,Thriving
W01302,Urban Company,Delhi,2+ years,Car,39354.44,30331.78,1069.88,267,127,113.03,306.99,480.04,45000,12.5,32.6,113.6,59.6,False,2.7,0,Thriving
W01303,Urban Company,Delhi,< 6 months,Bike,27607.65,22615.65,560.86,264,91,85.68,298.22,491.92,45000,38.6,49.7,85.67,31.67,False,2.0,0,Thriving
W01304,Urban Company,Hyderabad,< 6 months,Bike,25358.08,20678.08,834.4,253,89,82.49,280.33,467.08,45000,43.6,54.0,81.73,27.73,False,3.3,2,Comfortable
W01305,Urban Company,Hyderabad,< 6 months,Bike,29352.26,24672.26,785.21,261,101,96.58,289.92,476.92,45000,34.8,45.2,94.53,40.53,False,2.7,0,Thriving
W01306,Urban Company,Mumbai,6-12 months,Car,40188.08,30932.08,1380.41,260,118,118.21,340.08,473.88,45000,10.7,31.3,118.97,64.97,False,3.4,0,Thriving
W01307,Urban Company,Bengaluru,1-2 years,Car,37732.12,28889.91,1539.82,251,114,119.89,327.54,452.12,45000,16.2,35.8,115.1,61.1,False,4.1,0,Thriving
W01308,Urban Company,Mumbai,6-12 months,Car,42648.02,33560.04,1078.72,258,124,129.64,336.47,463.69,45000,5.2,25.4,130.08,76.08,False,2.5,0,Thriving
W01309,Urban Company,Hyderabad,2+ years,Bike,41488.97,36808.97,1392.35,259,144,142.4,288.65,459.23,45000,7.8,18.2,142.12,88.12,False,3.4,0,Thriving
W01310,Urban Company,Mumbai,1-2 years,Bike,46308.67,41238.67,1964.92,256,134,159.27,344.97,451.77,45000,0.0,8.4,161.09,107.09,False,4.2,0,Thriving
W01311,Urban Company,Mumbai,6-12 months,Car,36141.64,26984.94,1075.95,238,106,111.65,339.17,430.42,45000,19.7,40.0,113.38,59.38,False,3.0,0,Thriving
W01312,Urban Company,Hyderabad,6-12 months,Car,37679.3,29125.3,1056.0,262,132,112.3,285.44,467.62,45000,16.3,35.3,111.17,57.17,False,2.8,0,Thriving
W01313,Urban Company,Hyderabad,< 6 months,Car,27884.34,19519.57,892.13,261,99,73.58,281.45,479.0,45000,38.0,56.6,74.79,20.79,False,3.2,2,Comfortable
W01314,Urban Company,Mumbai,1-2 years,Car,36426.81,27170.81,843.09,259,111,104.15,328.73,469.0,45000,19.1,39.6,104.91,50.91,False,2.3,0,Thriving
W01315,Urban Company,Mumbai,6-12 months,Bike,29667.33,24792.33,913.65,258,85,96.77,338.17,480.5,45000,34.1,44.9,96.09,42.09,False,3.1,0,Thriving
W01316,Urban Company,Chennai,1-2 years,Bike,29233.12,24605.12,815.9,252,113,97.18,260.28,455.73,45000,35.0,45.3,97.64,43.64,False,2.8,0,Thriving
W01317,Urban Company,Hyderabad,6-12 months,Car,32271.39,23894.97,791.76,268,114,85.95,282.4,490.73,45000,28.3,46.9,89.16,35.16,False,2.5,0,Thriving
W01318,Urban Company,Bengaluru,6-12 months,Bike,35967.15,31267.15,663.59,282,111,109.77,309.08,516.23,45000,20.1,30.5,110.88,56.88,False,1.8,0,Thriving
W01319,Urban Company,Mumbai,6-12 months,Bike,39151.18,34081.18,1335.66,265,117,128.17,332.34,481.23,45000,13.0,24.3,128.61,74.61,False,3.4,0,Thriving
W01320,Urban Company,Delhi,< 6 months,Car,29389.3,20273.7,1036.67,259,94,80.13,312.49,480.12,45000,34.7,54.9,78.28,24.28,False,3.5,2,Comfortable
W01321,Urban Company,Hyderabad,2+ years,Car,46738.03,38184.03,2195.27,264,158,144.04,293.43,455.38,45000,0.0,15.1,144.64,90.64,False,4.7,0,Thriving
W01322,Urban Company,Bengaluru,1-2 years,Bike,39185.26,34297.26,1512.91,261,121,129.07,316.66,470.85,45000,12.9,23.8,131.41,77.41,False,3.9,0,Thriving
W01323,Urban Company,Hyderabad,1-2 years,Bike,31229.68,26729.68,889.52,249,109,105.47,276.05,451.38,45000,30.6,40.6,107.35,53.35,False,2.8,0,Thriving
W01324,Urban Company,Hyderabad,< 6 months,Bike,24818.0,20678.0,780.61,267,84,77.72,262.96,497.54,45000,44.8,54.0,77.45,23.45,False,3.1,2,Comfortable
W01325,Urban Company,Hyderabad,6-12 months,Car,32351.49,23848.04,1143.87,270,110,89.18,292.09,495.04,45000,28.1,47.0,88.33,34.33,False,3.5,0,Thriving
W01326,Urban Company,Delhi,< 6 months,Bike,29345.46,24545.46,850.38,258,95,95.46,296.59,475.0,45000,34.8,45.5,95.14,41.14,False,2.9,0,Thriving
W01327,Urban Company,Hyderabad,1-2 years,Car,37257.42,29035.33,1364.48,259,131,111.04,273.68,459.88,45000,17.2,35.5,112.11,58.11,False,3.7,0,Thriving
W01328,Urban Company,Delhi,1-2 years,Car,43201.8,34151.18,1453.43,267,138,128.49,306.37,476.27,45000,4.0,24.1,127.91,73.91,False,3.4,0,Thriving
W01329,Urban Company,Bengaluru,6-12 months,Car,35587.05,26835.64,1267.27,258,109,104.91,323.1,465.88,45000,20.9,40.4,104.01,50.01,False,3.6,0,Thriving
W01330,Urban Company,Delhi,1-2 years,Car,36209.73,27307.83,1389.34,255,117,106.66,307.32,458.62,45000,19.5,39.3,107.09,53.09,False,3.8,0,Thriving
W01331,Urban Company,Bengaluru,1-2 years,Car,45844.78,36916.38,1773.29,268,142,138.78,322.43,474.27,45000,0.0,18.0,137.75,83.75,False,3.9,0,Thriving
W01332,Urban Company,Chennai,6-12 months,Car,33064.51,24929.51,1247.75,263,124,96.27,255.79,474.19,45000,26.5,44.6,94.79,40.79,False,3.8,0,Thriving
W01333,Urban Company,Delhi,6-12 months,Car,32444.24,23413.74,783.21,263,106,88.01,303.31,484.0,45000,27.9,48.0,89.03,35.03,False,2.4,0,Thriving
W01334,Urban Company,Hyderabad,1-2 years,Bike,32923.47,28243.47,755.94,249,114,114.05,288.84,451.65,45000,26.8,37.2,113.43,59.43,False,2.3,0,Thriving
W01335,Urban Company,Hyderabad,2+ years,Car,37292.72,28738.72,1574.68,260,128,110.68,290.77,467.46,45000,17.1,36.1,110.53,56.53,False,4.2,0,Thriving
W01336,Urban Company,Bengaluru,2+ years,Car,43875.2,35024.1,1275.36,268,137,128.49,316.42,474.23,45000,2.5,22.2,130.69,76.69,False,2.9,0,Thriving
W01337,Urban Company,Hyderabad,< 6 months,Car,28627.2,20212.42,1201.98,261,98,76.57,289.26,479.19,45000,36.4,55.1,77.44,23.44,False,4.2,2,Comfortable
W01338,Urban Company,Mumbai,1-2 years,Bike,40139.89,35069.89,1020.18,255,120,135.26,330.96,461.85,45000,10.8,22.1,137.53,83.53,False,2.5,0,Thriving
W01339,Urban Company,Chennai,2+ years,Bike,36251.75,31623.75,1479.22,262,135,122.33,269.21,463.92,45000,19.4,29.7,120.7,66.7,False,4.1,0,Thriving
W01340,Urban Company,Mumbai,6-12 months,Car,35576.45,26832.18,810.01,253,106,105.27,316.12,458.08,45000,20.9,40.4,106.06,52.06,False,2.3,0,Thriving
W01341,Urban Company,Mumbai,6-12 months,Car,35780.18,27236.18,1362.25,271,105,98.21,315.11,496.77,45000,20.5,39.5,100.5,46.5,False,3.8,0,Thriving
W01342,Urban Company,Delhi,2+ years,Bike,38931.69,33939.69,1143.11,266,123,127.41,312.15,483.08,45000,13.5,24.6,127.59,73.59,False,2.9,0,Thriving
W01343,Urban Company,Delhi,6-12 months,Car,36037.12,26940.94,867.04,257,115,106.4,312.18,467.35,45000,19.9,40.1,104.83,50.83,False,2.4,0,Thriving
W01344,Urban Company,Delhi,1-2 years,Car,35078.07,26329.72,1569.31,260,112,104.49,299.97,470.12,45000,22.0,41.5,101.27,47.27,False,4.5,0,Thriving
W01345,Urban Company,Bengaluru,6-12 months,Bike,38238.07,33350.07,1441.77,275,117,121.32,325.79,500.46,45000,15.0,25.9,121.27,67.27,False,3.8,0,Thriving
W01346,Urban Company,Mumbai,1-2 years,Bike,42294.21,37224.21,1529.42,251,123,147.69,340.62,450.0,45000,6.0,17.3,148.3,94.3,False,3.6,0,Thriving
W01347,Urban Company,Mumbai,6-12 months,Bike,43132.73,38062.73,1691.04,267,122,145.58,354.53,483.42,45000,4.1,15.4,142.56,88.56,False,3.9,0,Thriving
W01348,Urban Company,Mumbai,2+ years,Car,49149.66,39893.66,1669.42,272,143,147.91,343.51,478.0,45000,0.0,11.3,146.67,92.67,False,3.4,0,Thriving
W01349,Urban Company,Bengaluru,1-2 years,Car,44424.41,35522.4,2060.91,260,137,139.0,321.88,460.5,45000,1.3,21.1,136.62,82.62,False,4.6,0,Thriving
W01350,Urban Company,Delhi,1-2 years,Car,39341.9,30452.06,2022.75,260,125,116.93,307.55,461.0,45000,12.6,32.3,117.12,63.12,False,5.1,0,Thriving
W01351,Urban Company,Chennai,6-12 months,Car,23906.79,15888.66,423.69,264,92,59.99,258.59,487.88,45000,46.9,64.7,60.18,6.18,False,1.8,2,Comfortable
W01352,Urban Company,Bengaluru,1-2 years,Car,36351.25,27428.24,1097.19,262,115,102.62,318.68,472.19,45000,19.2,39.0,104.69,50.69,False,3.0,0,Thriving
W01353,Urban Company,Mumbai,< 6 months,Bike,32191.59,27316.59,381.8,249,95,111.34,328.6,457.5,45000,28.5,39.3,109.71,55.71,False,1.2,0,Thriving
W01354,Urban Company,Chennai,6-12 months,Bike,30036.56,25408.56,856.25,261,113,98.37,262.44,475.15,45000,33.3,43.5,97.35,43.35,False,2.9,0,Thriving
W01355,Urban Company,Delhi,6-12 months,Car,34462.64,25436.47,817.91,281,114,90.9,300.73,514.92,45000,23.4,43.5,90.52,36.52,False,2.4,0,Thriving
W01356,Urban Company,Delhi,1-2 years,Car,39760.25,30644.65,1748.58,266,126,116.21,314.24,473.5,45000,11.6,31.9,115.21,61.21,False,4.4,0,Thriving
W01357,Urban Company,Chennai,< 6 months,Car,28395.59,20323.22,1050.24,263,107,75.61,252.37,480.88,45000,36.9,54.8,77.27,23.27,False,3.7,2,Comfortable
W01358,Urban Company,Bengaluru,6-12 months,Bike,37142.12,32254.12,1129.12,261,116,125.97,320.45,470.81,45000,17.5,28.3,123.58,69.58,False,3.0,0,Thriving
W01359,Urban Company,Mumbai,2+ years,Bike,39841.63,34966.63,1135.37,263,114,134.53,334.11,478.31,45000,11.5,22.3,132.95,78.95,False,2.8,0,Thriving
W01360,Urban Company,Hyderabad,6-12 months,Car,37015.31,28497.94,1493.45,262,127,109.47,292.05,469.77,45000,17.7,36.7,108.77,54.77,False,4.0,0,Thriving
W01361,Urban Company,Mumbai,1-2 years,Car,45289.71,36044.89,1707.83,272,132,131.65,340.54,487.35,45000,0.0,19.9,132.52,78.52,False,3.8,0,Thriving
W01362,Urban Company,Chennai,< 6 months,Car,20369.12,12668.12,680.95,264,76,48.72,257.49,493.38,45000,54.7,71.8,47.99,-6.01,True,3.3,2,Comfortable
W01363,Urban Company,Delhi,1-2 years,Car,38248.83,29277.04,1480.2,257,124,117.39,303.09,456.0,45000,15.0,34.9,113.92,59.92,False,3.9,0,Thriving
W01364,Urban Company,Bengaluru,6-12 months,Car,40929.32,32028.87,1527.14,258,129,124.55,315.17,463.62,45000,9.0,28.8,124.14,70.14,False,3.7,0,Thriving
W01365,Urban Company,Bengaluru,1-2 years,Car,31980.24,23430.16,1261.14,246,100,93.21,307.62,449.23,45000,28.9,47.9,95.24,41.24,False,3.9,0,Thriving
W01366,Urban Company,Delhi,< 6 months,Car,27751.77,19084.91,435.31,263,91,71.64,292.1,491.35,45000,38.3,57.6,72.57,18.57,False,1.6,2,Comfortable
W01367,Urban Company,Bengaluru,6-12 months,Car,40846.07,31974.91,1428.18,262,124,122.25,326.39,469.12,45000,9.2,28.9,122.04,68.04,False,3.5,0,Thriving
W01368,Urban Company,Hyderabad,1-2 years,Car,35791.08,27237.08,1175.87,261,124,106.14,284.51,465.88,45000,20.5,39.5,104.36,50.36,False,3.3,0,Thriving
W01369,Urban Company,Delhi,1-2 years,Car,38749.32,29688.54,1478.34,244,123,119.57,312.17,438.04,45000,13.9,34.0,121.67,67.67,False,3.8,0,Thriving
W01370,Urban Company,Hyderabad,1-2 years,Car,41043.33,32489.33,1791.3,257,140,127.67,290.05,455.38,45000,8.8,27.8,126.42,72.42,False,4.4,0,Thriving
W01371,Urban Company,Hyderabad,2+ years,Bike,38604.3,34104.3,1205.23,259,133,129.46,274.78,463.85,45000,14.2,24.2,131.68,77.68,False,3.1,0,Thriving
W01372,Urban Company,Chennai,1-2 years,Bike,31681.93,27231.93,1286.14,260,119,102.95,253.75,467.38,45000,29.6,39.5,104.74,50.74,False,4.1,0,Thriving
W01373,Urban Company,Chennai,2+ years,Car,37199.59,28739.19,1845.64,266,137,106.75,269.78,475.0,45000,17.3,36.1,108.04,54.04,False,5.0,0,Thriving
W01374,Urban Company,Delhi,6-12 months,Car,34155.6,25143.85,793.29,262,113,96.75,301.45,479.58,45000,24.1,44.1,95.97,41.97,False,2.3,0,Thriving
W01375,Urban Company,Hyderabad,1-2 years,Car,36008.34,27783.34,1413.05,254,122,108.24,283.51,450.92,45000,20.0,38.3,109.38,55.38,False,3.9,0,Thriving
W01376,Urban Company,Hyderabad,1-2 years,Car,36723.86,28203.21,1323.51,269,128,107.02,286.89,483.5,45000,18.4,37.3,104.84,50.84,False,3.6,0,Thriving
W01377,Urban Company,Hyderabad,1-2 years,Car,28703.06,20286.34,1014.85,259,101,76.33,281.84,473.58,45000,36.2,54.9,78.33,24.33,False,3.5,2,Comfortable
W01378,Urban Company,Hyderabad,2+ years,Car,38987.11,30571.32,1443.99,253,135,120.09,286.89,446.73,45000,13.4,32.1,120.84,66.84,False,3.7,0,Thriving
W01379,Urban Company,Mumbai,< 6 months,Bike,35844.88,30774.88,1318.71,265,103,119.84,344.26,483.77,45000,20.3,31.6,116.13,62.13,False,3.7,0,Thriving
W01380,Urban Company,Chennai,2+ years,Car,36094.82,27634.42,889.22,249,138,109.44,259.82,440.46,45000,19.8,38.6,110.98,56.98,False,2.5,0,Thriving
W01381,Urban Company,Bengaluru,< 6 months,Car,33447.24,24518.84,585.83,264,107,91.6,311.89,486.46,45000,25.7,45.5,92.87,38.87,False,1.8,0,Thriving
W01382,Urban Company,Bengaluru,1-2 years,Bike,40025.68,35137.68,2030.64,255,120,139.2,329.0,458.69,45000,11.1,21.9,137.79,83.79,False,5.1,0,Thriving
W01383,Urban Company,Chennai,2+ years,Car,44578.16,36179.07,1585.48,266,168,136.48,264.01,459.88,45000,0.9,19.6,136.01,82.01,False,3.6,0,Thriving
W01384,Urban Company,Hyderabad,2+ years,Bike,38271.43,33591.43,996.29,261,133,128.62,284.98,468.54,45000,15.0,25.4,128.7,74.7,False,2.6,0,Thriving
W01385,Urban Company,Hyderabad,2+ years,Car,36996.58,28536.63,1317.02,255,133,112.28,276.86,449.0,45000,17.8,36.6,111.91,57.91,False,3.6,0,Thriving
W01386,Urban Company,Chennai,6-12 months,Bike,34207.61,29757.61,993.19,269,129,108.15,250.82,481.31,45000,24.0,33.9,110.62,56.62,False,2.9,0,Thriving
W01387,Urban Company,Mumbai,< 6 months,Bike,33504.5,28434.5,894.85,265,100,109.08,332.3,489.65,45000,25.5,36.8,107.3,53.3,False,2.7,0,Thriving
W01388,Urban Company,Bengaluru,6-12 months,Bike,36863.42,31975.42,1135.98,265,115,118.36,320.65,479.62,45000,18.1,28.9,120.66,66.66,False,3.1,0,Thriving
W01389,Urban Company,Hyderabad,6-12 months,Bike,26060.61,21560.61,934.79,256,91,83.78,277.13,473.62,45000,42.1,52.1,84.22,30.22,False,3.6,2,Comfortable
W01390,Urban Company,Bengaluru,1-2 years,Bike,36406.7,31518.7,982.75,249,113,126.87,322.74,451.31,45000,19.1,30.0,126.58,72.58,False,2.7,0,Thriving
W01391,Urban Company,Hyderabad,2+ years,Car,42264.44,33781.52,1588.44,264,145,125.3,292.16,463.23,45000,6.1,24.9,127.96,73.96,False,3.8,0,Thriving
W01392,Urban Company,Mumbai,< 6 months,Car,29284.73,20188.38,271.35,258,87,77.65,334.06,477.81,45000,34.9,55.1,78.25,24.25,False,0.9,0,Thriving
W01393,Urban Company,Mumbai,6-12 months,Bike,37409.0,32339.0,1242.96,260,107,125.82,348.72,476.65,45000,16.9,28.1,124.38,70.38,False,3.3,0,Thriving
W01394,Urban Company,Bengaluru,1-2 years,Car,31787.38,22897.44,709.16,256,99,88.34,320.29,468.58,45000,29.4,49.1,89.44,35.44,False,2.2,0,Thriving
W01395,Urban Company,Mumbai,< 6 months,Bike,34467.38,29982.38,859.89,268,102,108.61,298.62,492.77,45000,23.4,33.4,111.87,57.87,False,2.5,0,Thriving
W01396,Urban Company,Hyderabad,< 6 months,Bike,28556.08,23876.08,796.29,275,98,88.65,285.63,510.5,45000,36.5,46.9,86.82,32.82,False,2.8,0,Thriving
W01397,Urban Company,Hyderabad,1-2 years,Bike,43795.02,39115.02,1431.58,277,149,141.35,290.11,489.92,45000,2.7,13.1,141.21,87.21,False,3.3,0,Thriving
W01398,Urban Company,Mumbai,1-2 years,Car,46482.86,37582.86,1805.21,260,134,148.88,331.13,464.38,45000,0.0,16.5,144.55,90.55,False,3.9,0,Thriving
W01399,Urban Company,Hyderabad,1-2 years,Bike,39126.08,34626.08,1143.74,273,139,126.79,266.69,483.73,45000,13.1,23.1,126.84,72.84,False,2.9,0,Thriving
W01400,Urban Company,Bengaluru,6-12 months,Car,36607.15,27712.87,847.93,264,113,102.6,321.93,481.65,45000,18.7,38.4,104.97,50.97,False,2.3,0,Thriving
W01401,Urban Company,Bengaluru,1-2 years,Car,47494.95,38566.55,1747.16,265,149,144.71,319.94,467.31,45000,0.0,14.3,145.53,91.53,False,3.7,0,Thriving
W01402,Urban Company,Chennai,6-12 months,Car,31088.04,23464.16,1179.64,258,116,90.95,245.31,463.85,45000,30.9,47.9,90.95,36.95,False,3.8,2,Comfortable
W01403,Urban Company,Bengaluru,< 6 months,Bike,25994.32,21294.32,720.3,256,81,86.21,308.26,472.5,45000,42.2,52.7,83.18,29.18,False,2.8,0,Thriving
W01404,Urban Company,Bengaluru,6-12 months,Car,36519.69,27600.64,1582.02,258,113,106.63,320.53,466.81,45000,18.8,38.7,106.98,52.98,False,4.3,0,Thriving
W01405,Urban Company,Chennai,6-12 months,Bike,30861.35,26411.35,1141.23,264,114,101.46,259.06,475.42,45000,31.4,41.3,100.04,46.04,False,3.7,0,Thriving
W01406,Urban Company,Mumbai,2+ years,Bike,50169.32,45099.32,1667.45,255,148,179.32,335.53,451.77,45000,0.0,0.0,176.86,122.86,False,3.3,0,Thriving
W01407,Urban Company,Bengaluru,2+ years,Car,45449.91,36558.83,1503.82,263,140,136.63,325.43,466.38,45000,0.0,18.8,139.01,85.01,False,3.3,0,Thriving
W01408,Urban Company,Hyderabad,1-2 years,Bike,32314.19,28174.19,1131.46,258,113,110.53,255.4,466.23,45000,28.2,37.4,109.2,55.2,False,3.5,0,Thriving
W01409,Urban Company,Hyderabad,1-2 years,Car,27499.97,19311.99,519.16,260,96,76.02,274.8,480.69,45000,38.9,57.1,74.28,20.28,False,1.9,2,Comfortable
W01410,Urban Company,Delhi,6-12 months,Car,36058.95,26943.35,757.47,252,115,105.75,314.5,454.88,45000,19.9,40.1,106.92,52.92,False,2.1,0,Thriving
W01411,Urban Company,Mumbai,6-12 months,Bike,31711.83,26641.83,957.23,255,92,105.26,342.26,467.38,45000,29.5,40.8,104.48,50.48,False,3.0,0,Thriving
W01412,Urban Company,Hyderabad,6-12 months,Bike,27072.2,22392.2,640.89,253,93,87.54,288.97,466.38,45000,39.8,50.2,88.51,34.51,False,2.4,0,Thriving
W01413,Urban Company,Delhi,< 6 months,Car,34782.33,25784.3,1050.81,265,113,96.65,304.09,479.96,45000,22.7,42.7,97.3,43.3,False,3.0,0,Thriving
W01414,Urban Company,Hyderabad,1-2 years,Bike,31171.99,26851.99,1079.47,256,106,104.34,269.96,462.85,45000,30.7,40.3,104.89,50.89,False,3.5,0,Thriving
W01415,Urban Company,Hyderabad,6-12 months,Bike,32400.86,27720.86,797.18,265,109,107.23,297.01,484.0,45000,28.0,38.4,104.61,50.61,False,2.5,0,Thriving
W01416,Urban Company,Chennai,1-2 years,Car,41459.69,33047.83,1897.47,276,155,120.73,268.05,484.92,45000,7.9,26.6,119.74,65.74,False,4.6,0,Thriving
W01417,Urban Company,Bengaluru,6-12 months,Bike,36967.5,32079.5,1144.03,265,111,120.62,326.92,477.5,45000,17.8,28.7,121.05,67.05,False,3.1,0,Thriving
W01418,Urban Company,Delhi,< 6 months,Car,31286.22,22562.64,808.74,258,100,88.98,296.71,477.46,45000,30.5,49.9,87.45,33.45,False,2.6,0,Thriving
W01419,Urban Company,Bengaluru,6-12 months,Bike,37897.86,33197.86,1527.04,262,116,125.67,311.86,474.92,45000,15.8,26.2,126.71,72.71,False,4.0,0,Thriving
W01420,Urban Company,Bengaluru,2+ years,Car,43412.14,34483.74,1232.11,262,132,135.21,329.25,467.58,45000,3.5,23.4,131.62,77.62,False,2.8,0,Thriving
W01421,Urban Company,Chennai,2+ years,Bike,41062.24,36434.24,2064.2,253,150,147.3,274.04,436.88,45000,8.8,19.0,144.01,90.01,False,5.0,0,Thriving
W01422,Urban Company,Bengaluru,< 6 months,Car,32283.51,23734.57,850.49,254,102,92.6,304.73,468.96,45000,28.3,47.3,93.44,39.44,False,2.6,0,Thriving
W01423,Urban Company,Bengaluru,6-12 months,Car,41139.41,32365.5,1545.15,265,125,120.77,323.4,477.77,45000,8.6,28.1,122.13,68.13,False,3.8,0,Thriving
W01424,Urban Company,Hyderabad,1-2 years,Car,35665.31,27111.31,1532.32,260,122,105.48,290.66,464.88,45000,20.7,39.8,104.27,50.27,False,4.3,0,Thriving
W01425,Urban Company,Chennai,1-2 years,Car,27019.11,19098.5,755.66,256,103,71.78,254.98,467.54,45000,40.0,57.6,74.6,20.6,False,2.8,2,Comfortable
W01426,Urban Company,Hyderabad,2+ years,Car,37266.04,28712.04,1209.38,256,129,111.26,288.42,453.38,45000,17.2,36.2,112.16,58.16,False,3.2,0,Thriving
W01427,Urban Company,Bengaluru,1-2 years,Car,33509.26,24745.7,1046.47,251,102,97.36,325.52,458.69,45000,25.5,45.0,98.59,44.59,False,3.1,0,Thriving
W01428,Urban Company,Delhi,1-2 years,Bike,28545.18,23745.18,951.66,250,91,94.15,298.58,459.92,45000,36.6,47.2,94.98,40.98,False,3.3,0,Thriving
W01429,Urban Company,Mumbai,6-12 months,Car,32273.35,23411.79,751.81,262,95,89.01,327.93,481.23,45000,28.3,48.0,89.36,35.36,False,2.3,0,Thriving
W01430,Urban Company,Bengaluru,< 6 months,Bike,28438.84,23550.84,687.37,269,88,89.07,324.28,499.92,45000,36.8,47.7,87.55,33.55,False,2.4,0,Thriving
W01431,Urban Company,Chennai,2+ years,Car,33563.79,25124.92,1037.57,251,125,102.34,270.35,447.38,45000,25.4,44.2,100.1,46.1,False,3.1,0,Thriving
W01432,Urban Company,Hyderabad,< 6 months,Car,30051.96,21583.98,1130.67,269,103,79.25,289.35,492.27,45000,33.2,52.0,80.24,26.24,False,3.8,2,Comfortable
W01433,Urban Company,Delhi,2+ years,Car,41803.64,32737.59,1615.26,264,133,123.47,312.78,471.77,45000,7.1,27.2,124.01,70.01,False,3.9,0,Thriving
W01434,Urban Company,Bengaluru,6-12 months,Car,34003.11,25781.63,1228.48,275,104,97.48,301.15,504.85,45000,24.4,42.7,93.75,39.75,False,3.6,0,Thriving
W01435,Urban Company,Hyderabad,2+ years,Car,45562.26,37008.26,1436.72,261,158,142.74,285.28,454.27,45000,0.0,17.8,141.79,87.79,False,3.2,0,Thriving
W01436,Urban Company,Hyderabad,2+ years,Bike,42436.67,37756.67,2044.61,249,144,155.34,292.84,438.12,45000,5.7,16.1,151.63,97.63,False,4.8,0,Thriving
